Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","762","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","578","Norway","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","629","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","512","Oman","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","295","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","512","Oman","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","284","E","Estimated value","Estimated Value"
"RP","Pesticides Use","512","Oman","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","415","E","Estimated value","Estimated Value"
"RP","Pesticides Use","512","Oman","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","415","E","Estimated value","Estimated Value"
"RP","Pesticides Use","586","Pakistan","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","26702","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","586","Pakistan","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","26702","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","586","Pakistan","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","26702","E","Estimated value","Estimated Value"
"RP","Pesticides Use","586","Pakistan","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","26702","E","Estimated value","Estimated Value"
"RP","Pesticides Use","585","Palau","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","25","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","585","Palau","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","25","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","585","Palau","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","25","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","585","Palau","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","25","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","275","Palestine","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1348","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","275","Palestine","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1348","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","275","Palestine","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1348","E","Estimated value","Estimated Value"
"RP","Pesticides Use","275","Palestine","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1348","E","Estimated value","Estimated Value"
"RP","Pesticides Use","591","Panama","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","4393","E","Estimated value","Estimated Value"
"RP","Pesticides Use","591","Panama","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","14533","E","Estimated value","Estimated Value"
"RP","Pesticides Use","591","Panama","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","11150","E","Estimated value","Estimated Value"
"RP","Pesticides Use","591","Panama","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","9849","E","Estimated value","Estimated Value"
"RP","Pesticides Use","598","Papua New Guinea","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1104","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","598","Papua New Guinea","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1175","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","598","Papua New Guinea","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1211","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","598","Papua New Guinea","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1211","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","17435","E","Estimated value","Estimated Value"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","16008","E","Estimated value","Estimated Value"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","16804","E","Estimated value","Estimated Value"
"RP","Pesticides Use","600","Paraguay","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","18476","E","Estimated value","Estimated Value"
"RP","Pesticides Use","604","Peru","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","13401","E","Estimated value","Estimated Value"
"RP","Pesticides Use","604","Peru","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","11493","E","Estimated value","Estimated Value"
"RP","Pesticides Use","604","Peru","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","9401","E","Estimated value","Estimated Value"
"RP","Pesticides Use","604","Peru","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","10615","E","Estimated value","Estimated Value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","34715","X","Figure from external organization","Figure from international organizations"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","37660","X","Figure from external organization","Figure from international organizations"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","37660","E","Estimated value","Estimated Value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","37660","E","Estimated value","Estimated Value"
"RP","Pesticides Use","612","Pitcairn","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","612","Pitcairn","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","612","Pitcairn","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","612","Pitcairn","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","0","E","Estimated value","Estimated Value"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","24616","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","26949","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","22300","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","19963","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","9706","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","9583","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","9040","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","7857","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","634","Qatar","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","946","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","634","Qatar","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1152","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","634","Qatar","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1126","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","634","Qatar","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1089","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","410","Republic of Korea","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","17132","A","Official figure","Official figure"
"RP","Pesticides Use","410","Republic of Korea","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","19014","A","Official figure","Official figure"
"RP","Pesticides Use","410","Republic of Korea","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","19882","A","Official figure","Official figure"
"RP","Pesticides Use","410","Republic of Korea","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","20402","A","Official figure","Official figure"
"RP","Pesticides Use","498","Republic of Moldova","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","3355","A","Official figure","Official figure"
"RP","Pesticides Use","498","Republic of Moldova","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","5167","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","498","Republic of Moldova","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","6979","A","Official figure","Official figure"
"RP","Pesticides Use","498","Republic of Moldova","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","6979","E","Estimated value","Estimated Value"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","8700","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","8369","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","7957","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","9157","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","643","Russian Federation","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","90535","A","Official figure","Official figure"
"RP","Pesticides Use","643","Russian Federation","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","97018","A","Official figure","Official figure"
"RP","Pesticides Use","643","Russian Federation","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","97018","E","Estimated value","Estimated Value"
"RP","Pesticides Use","643","Russian Federation","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","97018","E","Estimated value","Estimated Value"
"RP","Pesticides Use","646","Rwanda","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","2027","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","646","Rwanda","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","2027","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","646","Rwanda","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","2027","E","Estimated value","Estimated Value"
"RP","Pesticides Use","646","Rwanda","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","2027","E","Estimated value","Estimated Value"
"RP","Pesticides Use","659","Saint Kitts and Nevis","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","101","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","659","Saint Kitts and Nevis","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","101","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","659","Saint Kitts and Nevis","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","101","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","659","Saint Kitts and Nevis","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","101","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","662","Saint Lucia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","242","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","662","Saint Lucia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","257","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","662","Saint Lucia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","264","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","662","Saint Lucia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","264","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","670","Saint Vincent and the Grenadines","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","126","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","670","Saint Vincent and the Grenadines","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","132","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","670","Saint Vincent and the Grenadines","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","121","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","670","Saint Vincent and the Grenadines","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","109","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","882","Samoa","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","185","A","Official figure","Official figure"
"RP","Pesticides Use","882","Samoa","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","272","X","Figure from external organization","Figure from international organizations"
"RP","Pesticides Use","882","Samoa","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","436","E","Estimated value","Estimated Value"
"RP","Pesticides Use","882","Samoa","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","252","E","Estimated value","Estimated Value"
"RP","Pesticides Use","678","Sao Tome and Principe","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","25","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","678","Sao Tome and Principe","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","25","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","678","Sao Tome and Principe","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","22","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","678","Sao Tome and Principe","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","19","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","682","Saudi Arabia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","7375","E","Estimated value","Estimated Value"
"RP","Pesticides Use","682","Saudi Arabia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","7126","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","682","Saudi Arabia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","6877","E","Estimated value","Estimated Value"
"RP","Pesticides Use","682","Saudi Arabia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","3213","E","Estimated value","Estimated Value"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","576","E","Estimated value","Estimated Value"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","576","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","576","E","Estimated value","Estimated Value"
"RP","Pesticides Use","686","Senegal","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","576","E","Estimated value","Estimated Value"
"RP","Pesticides Use","688","Serbia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","2519","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","688","Serbia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","2267","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","688","Serbia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","2288","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","688","Serbia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","2249","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","690","Seychelles","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","118","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","690","Seychelles","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","121","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","690","Seychelles","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","119","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","690","Seychelles","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","110","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","694","Sierra Leone","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","361","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","694","Sierra Leone","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","361","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","694","Sierra Leone","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","361","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","694","Sierra Leone","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","361","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","534","Sint Maarten (Dutch part)","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","49","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","534","Sint Maarten (Dutch part)","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","41","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","534","Sint Maarten (Dutch part)","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","46","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","534","Sint Maarten (Dutch part)","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","50","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","2334","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","2275","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1980","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1792","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","964","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","907","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","826","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","695","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","090","Solomon Islands","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","40","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","090","Solomon Islands","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","40","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","090","Solomon Islands","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","40","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","090","Solomon Islands","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","40","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","706","Somalia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","722","E","Estimated value","Estimated Value"
"RP","Pesticides Use","706","Somalia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","747","E","Estimated value","Estimated Value"
"RP","Pesticides Use","706","Somalia","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","747","E","Estimated value","Estimated Value"
"RP","Pesticides Use","706","Somalia","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","747","E","Estimated value","Estimated Value"
"RP","Pesticides Use","710","South Africa","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","41643","E","Estimated value","Estimated using pesticides per value of agricultural production"
"RP","Pesticides Use","710","South Africa","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","42620","E","Estimated value","Estimated using pesticides per value of agricultural production"
"RP","Pesticides Use","710","South Africa","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","42244","E","Estimated value","Estimated using pesticides per value of agricultural production"
"RP","Pesticides Use","710","South Africa","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","42041","E","Estimated value","Estimated using pesticides per value of agricultural production"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","75775","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","76174","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","56353","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","52907","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","144","Sri Lanka","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","2573","A","Official figure","Official figure"
"RP","Pesticides Use","144","Sri Lanka","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","2778","A","Official figure","Official figure"
"RP","Pesticides Use","144","Sri Lanka","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","2140","E","Estimated value","Estimated Value"
"RP","Pesticides Use","144","Sri Lanka","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1799","E","Estimated value","Estimated Value"
"RP","Pesticides Use","729","Sudan","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","4083","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","729","Sudan","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","4083","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","729","Sudan","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","4083","E","Estimated value","Estimated Value"
"RP","Pesticides Use","729","Sudan","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","4083","E","Estimated value","Estimated Value"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","907","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","992","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","2149","A","Official figure","Official figure"
"RP","Pesticides Use","740","Suriname","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","2149","E","Estimated value","Estimated Value"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","2047","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","2138","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","2338","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","2033","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1885","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","2220","X","Figure from external organization","Taken from Eurostat sales database"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","2166","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1531","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","760","Syrian Arab Republic","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1897","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","760","Syrian Arab Republic","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1897","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","760","Syrian Arab Republic","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1897","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","760","Syrian Arab Republic","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1897","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","762","Tajikistan","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","439","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","762","Tajikistan","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","570","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","762","Tajikistan","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","630","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","762","Tajikistan","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","684","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","19007","E","Estimated value","Estimated Value"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","8745","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","5806","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","3273","E","Estimated value","Estimated Value"
"RP","Pesticides Use","626","Timor-Leste","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","119","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","626","Timor-Leste","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","138","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","626","Timor-Leste","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","152","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","626","Timor-Leste","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","152","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","768","Togo","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1425","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","768","Togo","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1425","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","768","Togo","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","1425","E","Estimated value","Estimated Value"
"RP","Pesticides Use","768","Togo","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1425","E","Estimated value","Estimated Value"
"RP","Pesticides Use","772","Tokelau","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","37","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","772","Tokelau","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","37","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","772","Tokelau","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","25","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","772","Tokelau","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","1","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","776","Tonga","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","21","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","776","Tonga","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","21","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","776","Tonga","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","20","E","Estimated value","Estimated Value"
"RP","Pesticides Use","776","Tonga","5157","Agricultural Use","1357","Pesticides (total)","2023","2023","t","20","E","Estimated value","Estimated Value"
"RP","Pesticides Use","780","Trinidad and Tobago","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1173","I","Value imputed by a receiving agency","Imputed value"
"RP","Pesticides Use","780","Trinidad and Tobago","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1173","I","Value imputed by a receiving agency","Imputed value"
